order_id,created_at,customer_id,merchant_id,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,delivery_method,items_count,weight_kg,order_value_usd,currency,status,priority,pickup_address
o_000899,2026-02-23T19:45:11.387716+00:00,c_2471,m_d6bd3430,-17.805394,31.047474,-17.756181,31.04431,car,5,4.3,49.81,USD,RAW,0,Restaurant 15
o_000900,2026-02-23T19:50:11.387716+00:00,c_5241,m_e490e5b1,-17.777103,31.030462,-17.748218,31.032553,motorcycle,4,1.4,43.83,USD,RAW,0,Restaurant 36
o_000901,2026-02-23T19:34:11.387716+00:00,c_8190,m_5f81581f,-17.775717,31.100696,-17.791979,31.051346,motorcycle,4,7.2,7.95,USD,RAW,0,Restaurant 10
o_000902,2026-02-23T19:33:11.387716+00:00,c_1793,m_7c2f97a2,-17.807915,31.055598,-17.883279,31.047196,car,3,2.2,34.63,USD,RAW,0,Restaurant 20
o_000903,2026-02-23T20:04:11.387716+00:00,c_7644,m_e092a60c,-17.845278,31.013093,-17.788075,30.960604,motorcycle,5,4.5,10.32,USD,RAW,0,Restaurant 14
o_000904,2026-02-23T19:23:11.387716+00:00,c_3703,m_c0239d76,-17.798628,31.061797,-17.738143,31.028999,motorcycle,2,3.3,12.87,USD,RAW,0,Restaurant 13
o_000905,2026-02-23T19:21:11.387716+00:00,c_7306,m_e95f06c0,-17.800911,31.076042,-17.745285,31.001825,motorcycle,5,5.2,50.15,USD,RAW,0,Restaurant 8
o_000906,2026-02-23T19:12:11.387716+00:00,c_6918,m_03b2bb12,-17.784561,31.051658,-17.707441,30.985306,motorcycle,1,6.6,42.09,USD,RAW,0,Restaurant 5
o_000907,2026-02-23T19:33:11.387716+00:00,c_1750,m_bb329cae,-17.85212,31.010611,-17.832163,31.053499,car,4,1.1,43.38,USD,RAW,0,Restaurant 37
o_000908,2026-02-23T19:22:11.387716+00:00,c_7566,m_39c08352,-17.866952,31.004324,-17.841696,31.07444,motorcycle,5,1.0,12.49,USD,RAW,0,Restaurant 35
o_000909,2026-02-23T19:45:11.387716+00:00,c_3927,m_d0b4213e,-17.790382,31.070974,-17.808728,31.077622,motorcycle,4,4.0,23.43,USD,RAW,0,Restaurant 11
o_000910,2026-02-23T19:38:11.387716+00:00,c_6873,m_d0b4213e,-17.790382,31.070974,-17.813565,31.018473,motorcycle,2,1.6,17.37,USD,RAW,0,Restaurant 11
o_000911,2026-02-23T19:49:11.387716+00:00,c_3402,m_29de0f24,-17.84429,31.023472,-17.898365,31.05687,motorcycle,4,1.8,39.61,USD,RAW,0,Restaurant 21
o_000912,2026-02-23T20:00:11.387716+00:00,c_7415,m_03b2bb12,-17.784561,31.051658,-17.847096,31.084623,motorcycle,5,2.9,48.05,USD,RAW,1,Restaurant 5
o_000913,2026-02-23T19:32:11.387716+00:00,c_5232,m_0fa65dfb,-17.814282,31.041538,-17.885315,31.031526,motorcycle,4,5.4,8.02,USD,RAW,0,Restaurant 22
o_000914,2026-02-23T20:08:11.387716+00:00,c_6138,m_51398e90,-17.860748,31.072302,-17.897089,31.10742,motorcycle,3,2.2,19.06,USD,RAW,0,Restaurant 23
o_000915,2026-02-23T19:26:11.387716+00:00,c_1683,m_cc3e74e9,-17.82413,31.022554,-17.772163,31.048305,motorcycle,5,3.1,59.92,USD,RAW,1,Restaurant 30
o_000916,2026-02-23T19:40:11.387716+00:00,c_6363,m_ca098a15,-17.852305,31.07133,-17.787185,31.107122,motorcycle,2,2.8,15.89,USD,RAW,0,Restaurant 25
o_000917,2026-02-23T20:10:11.387716+00:00,c_8163,m_39c08352,-17.866952,31.004324,-17.879178,31.037984,motorcycle,2,1.4,15.62,USD,RAW,0,Restaurant 35
o_000918,2026-02-23T19:56:11.387716+00:00,c_9746,m_04991748,-17.864421,31.068484,-17.841859,31.060597,car,2,3.0,48.78,USD,RAW,1,Restaurant 31
o_000919,2026-02-23T19:35:11.387716+00:00,c_8778,m_3c00bf0a,-17.826355,31.038803,-17.845879,30.972653,motorcycle,3,1.5,25.32,USD,RAW,0,Restaurant 39
o_000920,2026-02-23T19:48:11.387716+00:00,c_9832,m_6064c7e6,-17.818828,31.08103,-17.81416,31.044634,motorcycle,4,4.9,33.27,USD,RAW,0,Restaurant 29
o_000921,2026-02-23T20:00:11.387716+00:00,c_4765,m_bb329cae,-17.85212,31.010611,-17.893415,30.940159,motorcycle,3,6.8,8.53,USD,RAW,0,Restaurant 37
o_000922,2026-02-23T19:13:11.387716+00:00,c_9616,m_ca098a15,-17.852305,31.07133,-17.784937,31.123182,car,2,3.6,25.09,USD,RAW,0,Restaurant 25
o_000923,2026-02-23T19:41:11.387716+00:00,c_8693,m_c0239d76,-17.798628,31.061797,-17.772676,31.057589,car,1,2.3,58.62,USD,RAW,0,Restaurant 13
o_000924,2026-02-23T19:58:11.387716+00:00,c_5971,m_cc3e74e9,-17.82413,31.022554,-17.851018,30.976598,motorcycle,4,6.4,41.91,USD,RAW,0,Restaurant 30
o_000925,2026-02-23T19:59:11.387716+00:00,c_1213,m_e95f06c0,-17.800911,31.076042,-17.796868,31.013962,motorcycle,1,1.1,36.08,USD,RAW,0,Restaurant 8
o_000926,2026-02-23T19:23:11.387716+00:00,c_6495,m_32289060,-17.836016,31.042825,-17.888662,31.079216,motorcycle,3,4.0,46.67,USD,RAW,0,Restaurant 24
o_000927,2026-02-23T19:14:11.387716+00:00,c_1612,m_838fa36b,-17.803645,31.030746,-17.876393,31.05549,motorcycle,3,6.1,45.01,USD,RAW,0,Restaurant 9
o_000928,2026-02-23T19:25:11.387716+00:00,c_5138,m_00afd979,-17.857909,31.045234,-17.801613,30.973627,motorcycle,3,4.8,28.08,USD,RAW,0,Restaurant 19
o_000929,2026-02-23T20:02:11.387716+00:00,c_9486,m_a066eaf9,-17.857506,31.013548,-17.927356,31.041267,motorcycle,3,5.3,9.88,USD,RAW,0,Restaurant 4
o_000930,2026-02-23T19:15:11.387716+00:00,c_3314,m_e95f06c0,-17.800911,31.076042,-17.732038,31.01563,motorcycle,2,3.4,56.96,USD,RAW,0,Restaurant 8
o_000931,2026-02-23T19:13:11.387716+00:00,c_3263,m_744ccee0,-17.812574,31.085557,-17.804845,31.109743,motorcycle,5,3.9,51.65,USD,RAW,0,Restaurant 17
o_000932,2026-02-23T19:47:11.387716+00:00,c_4374,m_39c08352,-17.866952,31.004324,-17.931668,30.976194,motorcycle,4,3.8,27.04,USD,RAW,1,Restaurant 35
o_000933,2026-02-23T20:11:11.387716+00:00,c_4228,m_6064c7e6,-17.818828,31.08103,-17.766913,31.011207,motorcycle,4,2.1,36.05,USD,RAW,0,Restaurant 29
o_000934,2026-02-23T19:26:11.387716+00:00,c_6188,m_c8470af9,-17.814399,31.069554,-17.831307,31.122769,car,1,4.8,54.61,USD,RAW,0,Restaurant 12
o_000935,2026-02-23T20:04:11.387716+00:00,c_4714,m_7c2f97a2,-17.807915,31.055598,-17.751403,31.045678,motorcycle,1,2.7,45.93,USD,RAW,0,Restaurant 20
o_000936,2026-02-23T19:52:11.387716+00:00,c_1139,m_3c00bf0a,-17.826355,31.038803,-17.761562,31.069327,motorcycle,2,4.5,28.89,USD,RAW,0,Restaurant 39
o_000937,2026-02-23T20:04:11.387716+00:00,c_8077,m_d6228cc2,-17.808736,31.022907,-17.833898,30.959905,car,2,2.5,23.97,USD,RAW,0,Restaurant 7
o_000938,2026-02-23T20:05:11.387716+00:00,c_5756,m_6064c7e6,-17.818828,31.08103,-17.882596,31.035169,motorcycle,2,2.2,31.31,USD,RAW,0,Restaurant 29
o_000939,2026-02-23T19:37:11.387716+00:00,c_3527,m_5f3a65c1,-17.858136,31.060189,-17.922814,31.010053,motorcycle,5,1.4,8.77,USD,RAW,0,Restaurant 27
o_000940,2026-02-23T19:34:11.387716+00:00,c_9801,m_7c2f97a2,-17.807915,31.055598,-17.819124,31.044906,motorcycle,5,4.3,36.62,USD,RAW,0,Restaurant 20
o_000941,2026-02-23T19:34:11.387716+00:00,c_1213,m_d6228cc2,-17.808736,31.022907,-17.856517,31.085109,motorcycle,2,1.1,38.26,USD,RAW,0,Restaurant 7
o_000942,2026-02-23T20:01:11.387716+00:00,c_5743,m_5f3a65c1,-17.858136,31.060189,-17.808579,31.046741,motorcycle,3,1.5,17.68,USD,RAW,0,Restaurant 27
o_000943,2026-02-23T19:22:11.387716+00:00,c_1205,m_29de0f24,-17.84429,31.023472,-17.889136,31.096177,motorcycle,4,2.9,8.67,USD,RAW,0,Restaurant 21
o_000944,2026-02-23T19:48:11.387716+00:00,c_2381,m_0e4ff2d0,-17.808527,31.0529,-17.73586,31.003131,motorcycle,3,6.7,54.18,USD,RAW,0,Restaurant 16
o_000945,2026-02-23T20:10:11.387716+00:00,c_3136,m_03b2bb12,-17.784561,31.051658,-17.757857,30.974009,motorcycle,1,2.8,15.88,USD,RAW,1,Restaurant 5
o_000946,2026-02-23T19:36:11.387716+00:00,c_2582,m_b7748eb6,-17.78783,31.065698,-17.808226,31.045579,motorcycle,5,6.8,37.9,USD,RAW,0,Restaurant 34
o_000947,2026-02-23T19:30:11.387716+00:00,c_9387,m_644e4554,-17.864093,31.094643,-17.800851,31.059462,car,5,4.3,48.32,USD,RAW,0,Restaurant 1
o_000948,2026-02-23T19:28:11.387716+00:00,c_8274,m_101c13a8,-17.798679,31.015788,-17.783324,30.968523,motorcycle,3,2.3,28.79,USD,RAW,0,Restaurant 28
o_000949,2026-02-23T19:59:11.387716+00:00,c_5090,m_e092a60c,-17.845278,31.013093,-17.869198,30.96837,motorcycle,2,1.6,53.88,USD,RAW,0,Restaurant 14
o_000950,2026-02-23T20:06:11.387716+00:00,c_9319,m_29de0f24,-17.84429,31.023472,-17.796234,30.983106,car,3,4.2,7.5,USD,RAW,0,Restaurant 21
o_000951,2026-02-23T20:10:11.387716+00:00,c_3343,m_e092a60c,-17.845278,31.013093,-17.913437,30.981952,motorcycle,2,5.7,21.38,USD,RAW,0,Restaurant 14
o_000952,2026-02-23T19:27:11.387716+00:00,c_7597,m_e092a60c,-17.845278,31.013093,-17.881434,30.968594,motorcycle,3,6.7,18.91,USD,RAW,0,Restaurant 14
o_000953,2026-02-23T19:58:11.387716+00:00,c_5491,m_e490e5b1,-17.777103,31.030462,-17.709124,30.990056,motorcycle,5,5.0,14.57,USD,RAW,0,Restaurant 36
o_000954,2026-02-23T20:06:11.387716+00:00,c_1374,m_85c859e7,-17.818204,31.053733,-17.849692,31.132233,motorcycle,3,7.6,7.65,USD,RAW,0,Restaurant 32
o_000955,2026-02-23T19:39:11.387716+00:00,c_5097,m_39c08352,-17.866952,31.004324,-17.863375,30.980493,motorcycle,3,4.2,43.42,USD,RAW,0,Restaurant 35
o_000956,2026-02-23T19:30:11.387716+00:00,c_3511,m_00afd979,-17.857909,31.045234,-17.78962,31.011432,motorcycle,5,2.0,33.67,USD,RAW,0,Restaurant 19
o_000957,2026-02-23T19:48:11.387716+00:00,c_4200,m_c8470af9,-17.814399,31.069554,-17.885902,31.130246,motorcycle,2,4.2,53.52,USD,RAW,1,Restaurant 12
o_000958,2026-02-23T19:30:11.387716+00:00,c_6253,m_dd53adad,-17.78651,31.048688,-17.798806,30.998604,motorcycle,2,2.6,14.66,USD,RAW,0,Restaurant 3
o_000959,2026-02-23T19:21:11.387716+00:00,c_6333,m_e092a60c,-17.845278,31.013093,-17.793577,31.080974,motorcycle,5,1.7,29.36,USD,RAW,0,Restaurant 14
o_000960,2026-02-23T19:34:11.387716+00:00,c_3048,m_bea61bd0,-17.827623,31.092372,-17.8929,31.141417,motorcycle,2,1.2,7.12,USD,RAW,0,Restaurant 40
o_000961,2026-02-23T19:51:11.387716+00:00,c_4744,m_d6bd3430,-17.805394,31.047474,-17.791516,30.985962,motorcycle,1,5.7,26.72,USD,RAW,1,Restaurant 15
o_000962,2026-02-23T19:27:11.387716+00:00,c_8053,m_03b2bb12,-17.784561,31.051658,-17.848684,31.092574,motorcycle,2,2.7,7.52,USD,RAW,0,Restaurant 5
o_000963,2026-02-23T19:53:11.387716+00:00,c_1969,m_ca098a15,-17.852305,31.07133,-17.81115,31.100174,motorcycle,5,4.7,19.05,USD,RAW,0,Restaurant 25
o_000964,2026-02-23T19:51:11.387716+00:00,c_8405,m_1c6a02ff,-17.823933,31.081858,-17.852737,31.015696,motorcycle,2,4.7,41.22,USD,RAW,0,Restaurant 18
o_000965,2026-02-23T19:17:11.387716+00:00,c_1694,m_85c859e7,-17.818204,31.053733,-17.814269,31.074867,motorcycle,1,5.8,34.31,USD,RAW,0,Restaurant 32
o_000966,2026-02-23T20:10:11.387716+00:00,c_1814,m_ca098a15,-17.852305,31.07133,-17.915527,31.018998,motorcycle,2,1.9,23.32,USD,RAW,0,Restaurant 25
o_000967,2026-02-23T19:49:11.387716+00:00,c_7131,m_bea61bd0,-17.827623,31.092372,-17.846681,31.133133,motorcycle,2,5.6,31.41,USD,RAW,0,Restaurant 40
o_000968,2026-02-23T19:23:11.387716+00:00,c_2057,m_7c2f97a2,-17.807915,31.055598,-17.827649,31.065894,car,3,5.3,26.27,USD,RAW,0,Restaurant 20
o_000969,2026-02-23T19:30:11.387716+00:00,c_9462,m_ca098a15,-17.852305,31.07133,-17.778574,31.01585,motorcycle,2,2.3,17.15,USD,RAW,0,Restaurant 25
o_000970,2026-02-23T19:53:11.387716+00:00,c_4440,m_39c08352,-17.866952,31.004324,-17.896541,31.009156,motorcycle,3,2.8,51.77,USD,RAW,0,Restaurant 35
o_000971,2026-02-23T19:20:11.387716+00:00,c_2424,m_85c859e7,-17.818204,31.053733,-17.891761,31.083671,motorcycle,4,3.7,13.85,USD,RAW,0,Restaurant 32
o_000972,2026-02-23T20:04:11.387716+00:00,c_5553,m_5f81581f,-17.775717,31.100696,-17.822859,31.167337,motorcycle,3,1.3,48.97,USD,RAW,0,Restaurant 10
o_000973,2026-02-23T19:40:11.387716+00:00,c_5483,m_bea61bd0,-17.827623,31.092372,-17.883471,31.053478,motorcycle,4,3.5,33.53,USD,RAW,0,Restaurant 40
o_000974,2026-02-23T19:38:11.387716+00:00,c_4862,m_cc3e74e9,-17.82413,31.022554,-17.752112,31.074808,motorcycle,3,4.7,55.74,USD,RAW,0,Restaurant 30
o_000975,2026-02-23T19:49:11.387716+00:00,c_8731,m_e490e5b1,-17.777103,31.030462,-17.812131,30.987397,motorcycle,5,3.5,26.74,USD,RAW,0,Restaurant 36
o_000976,2026-02-23T19:41:11.387716+00:00,c_6871,m_744ccee0,-17.812574,31.085557,-17.892512,31.150177,motorcycle,3,1.6,24.0,USD,RAW,1,Restaurant 17
o_000977,2026-02-23T19:20:11.387716+00:00,c_7407,m_bea61bd0,-17.827623,31.092372,-17.76344,31.153234,motorcycle,2,3.9,34.26,USD,RAW,0,Restaurant 40
o_000978,2026-02-23T19:31:11.387716+00:00,c_9398,m_dd53adad,-17.78651,31.048688,-17.718816,31.026078,car,1,2.0,16.58,USD,RAW,0,Restaurant 3
o_000979,2026-02-23T19:19:11.387716+00:00,c_9484,m_b7748eb6,-17.78783,31.065698,-17.786007,31.135087,motorcycle,1,2.2,32.35,USD,RAW,0,Restaurant 34
o_000980,2026-02-23T19:47:11.387716+00:00,c_1053,m_0e4ff2d0,-17.808527,31.0529,-17.733748,31.103552,motorcycle,2,3.2,8.76,USD,RAW,0,Restaurant 16
o_000981,2026-02-23T19:45:11.387716+00:00,c_1977,m_b7748eb6,-17.78783,31.065698,-17.858859,30.997621,motorcycle,3,5.9,23.86,USD,RAW,0,Restaurant 34
o_000982,2026-02-23T19:49:11.387716+00:00,c_6952,m_744ccee0,-17.812574,31.085557,-17.78057,31.140311,car,5,1.1,9.55,USD,RAW,1,Restaurant 17
o_000983,2026-02-23T20:09:11.387716+00:00,c_4498,m_bea61bd0,-17.827623,31.092372,-17.779167,31.084222,motorcycle,4,6.6,9.71,USD,RAW,1,Restaurant 40
o_000984,2026-02-23T19:44:11.387716+00:00,c_3785,m_cc3e74e9,-17.82413,31.022554,-17.838769,31.089156,motorcycle,4,2.1,59.68,USD,RAW,0,Restaurant 30
o_000985,2026-02-23T20:09:11.387716+00:00,c_7370,m_32289060,-17.836016,31.042825,-17.871949,31.073506,motorcycle,1,3.9,20.77,USD,RAW,0,Restaurant 24
o_000986,2026-02-23T20:00:11.387716+00:00,c_6449,m_dd53adad,-17.78651,31.048688,-17.775724,30.993456,motorcycle,4,5.3,30.42,USD,RAW,0,Restaurant 3
o_000987,2026-02-23T19:32:11.387716+00:00,c_8915,m_d0b4213e,-17.790382,31.070974,-17.778102,31.050712,car,5,2.1,41.13,USD,RAW,0,Restaurant 11
o_000988,2026-02-23T19:22:11.387716+00:00,c_1365,m_32289060,-17.836016,31.042825,-17.870471,31.029773,motorcycle,2,5.6,15.98,USD,RAW,0,Restaurant 24
o_000989,2026-02-23T20:02:11.387716+00:00,c_9180,m_51398e90,-17.860748,31.072302,-17.781521,31.002831,car,4,3.7,50.82,USD,RAW,0,Restaurant 23
o_000990,2026-02-23T19:54:11.387716+00:00,c_3716,m_b7748eb6,-17.78783,31.065698,-17.776293,31.080124,motorcycle,3,1.3,20.03,USD,RAW,0,Restaurant 34
o_000991,2026-02-23T19:28:11.387716+00:00,c_6097,m_29de0f24,-17.84429,31.023472,-17.903497,31.042673,motorcycle,2,6.4,39.83,USD,RAW,0,Restaurant 21
o_000992,2026-02-23T20:00:11.387716+00:00,c_2438,m_838fa36b,-17.803645,31.030746,-17.80611,30.99721,motorcycle,2,5.5,10.54,USD,RAW,1,Restaurant 9
o_000993,2026-02-23T19:45:11.387716+00:00,c_2874,m_7c2f97a2,-17.807915,31.055598,-17.778344,31.117589,motorcycle,1,6.2,28.71,USD,RAW,1,Restaurant 20
o_000994,2026-02-23T19:34:11.387716+00:00,c_6272,m_e092a60c,-17.845278,31.013093,-17.892236,31.086418,car,2,0.8,27.71,USD,RAW,0,Restaurant 14
o_000995,2026-02-23T19:13:11.387716+00:00,c_8404,m_e0f744d1,-17.816355,31.041408,-17.779293,31.079265,motorcycle,2,5.8,9.08,USD,RAW,0,Restaurant 38
o_000996,2026-02-23T19:40:11.387716+00:00,c_2081,m_5f3a65c1,-17.858136,31.060189,-17.859178,31.117203,car,5,1.3,54.66,USD,RAW,0,Restaurant 27
o_000997,2026-02-23T19:55:11.387716+00:00,c_7916,m_03b2bb12,-17.784561,31.051658,-17.734052,31.012202,car,3,6.1,18.72,USD,RAW,0,Restaurant 5
o_000998,2026-02-23T19:59:11.387716+00:00,c_7756,m_838fa36b,-17.803645,31.030746,-17.8043,31.035685,motorcycle,1,0.9,14.94,USD,RAW,0,Restaurant 9
o_000999,2026-02-23T20:05:11.387716+00:00,c_4578,m_644e4554,-17.864093,31.094643,-17.845386,31.137719,motorcycle,1,6.7,41.43,USD,RAW,0,Restaurant 1
o_001000,2026-02-23T19:21:11.387716+00:00,c_5797,m_c8470af9,-17.814399,31.069554,-17.803158,31.08942,motorcycle,4,7.0,18.77,USD,RAW,1,Restaurant 12
